Date,TLT,GLD,SPY,VIX
2013-05-06,83.1147537231,142.1499938965,129.0482482910,12.6599998474
2013-05-07,82.7909393311,140.3800048828,129.7023773193,12.8299999237
2013-05-08,82.9218826294,142.4600067139,130.2926483154,12.6599998474
2013-05-09,82.7082443237,140.8099975586,129.9257202148,13.1300001144
2013-05-10,81.8194351196,139.6000061035,130.3484954834,12.5900001526
2013-05-13,81.1924743652,138.4299926758,130.4522094727,12.5500001907
2013-05-14,80.3105010986,137.8099975586,131.8003082275,12.7700004578
2013-05-15,80.8479385376,134.6300048828,132.5101470947,12.8100004196
2013-05-16,81.6885757446,134.0899963379,131.8880004883,13.0699996948
2013-05-17,80.6550674438,131.0700073242,133.1643066406,12.4499998093
2013-05-20,80.5585556030,135.1199951172,133.1563415527,13.0200004578
2013-05-21,81.1924743652,132.8800048828,133.3477935791,13.3699998856
2013-05-22,79.9866561890,131.9400024414,132.3585968018,13.8199996948
2013-05-23,80.3656387329,134.6100006104,131.9757385254,14.0699996948
2013-05-24,80.4759216309,133.7599945068,131.8640136719,13.9899997711
2013-05-28,78.4364089966,133.4900054932,132.6537933350,14.4799995422
2013-05-29,79.3183746338,134.8300018311,131.7922821045,14.8299999237
2013-05-30,79.1254272461,136.6999969482,132.2788543701,14.5299997330
2013-05-31,78.8567199707,133.9199981689,130.3804016113,16.2999992371
2013-06-03,79.2745437622,136.5099945068,131.0983276367,16.2800006866
2013-06-04,78.5425033569,135.2299957275,130.4681396484,16.2700004578
2013-06-05,79.6267929077,135.5200042725,128.6415100098,17.5000000000
2013-06-06,79.5784759521,136.5299987793,129.8060150146,16.6299991608
2013-06-07,78.1556854248,133.2799987793,131.4572448730,15.1400003433
2013-06-10,77.7827301025,133.9400024414,131.4572448730,15.4399995804
2013-06-11,78.7082061768,133.2500000000,130.1011962891,17.0699996948
2013-06-12,77.5824508667,134.2500000000,129.0243225098,18.5900001526
2013-06-13,78.7980346680,133.7400054932,130.9866638184,16.4099998474
2013-06-14,78.6115570068,134.4299926758,130.1650390625,17.1499996185
2013-06-17,78.1971282959,133.7700042725,131.1701202393,16.7999992371
2013-06-18,78.2386169434,132.1300048828,132.2070312500,16.6100006104
2013-06-19,77.4305191040,130.5899963379,130.3804016113,16.6399993896
2013-06-20,76.1596908569,123.5999984741,127.1498107910,20.4899997711
2013-06-21,74.8681411743,125.0500030518,127.5579681396,18.8999996185
2013-06-24,75.1789398193,123.9300003052,125.9461288452,20.1100006104
2013-06-25,74.5090332031,123.4700012207,127.1570205688,18.4699993134
2013-06-26,74.9924163818,118.2799987793,128.4160156250,17.2099990845
2013-06-27,75.7591094971,115.9400024414,129.1697692871,16.8600006104
2013-06-28,76.2771224976,119.1100006104,128.6405181885,16.8600006104
2013-07-01,76.4307937622,121.1299972534,129.3943176270,16.3700008392
2013-07-02,76.3823165894,120.0500030518,129.2740325928,16.4400005341
2013-07-03,76.1538467407,120.7399978638,129.3302001953,16.2000007629
2013-07-05,73.5579452515,118.0899963379,130.7254943848,14.8900003433
2013-07-08,74.2709503174,119.5100021362,131.4712371826,14.7799997330
2013-07-09,74.3470840454,120.6200027466,132.4175109863,14.3500003815
2013-07-10,73.7656097412,120.9499969482,132.4655761719,14.2100000381
2013-07-11,74.6309280396,124.2399978638,134.2699127197,14.0100002289
2013-07-12,74.5686340332,124.1299972534,134.3260040283,13.8400001526
2013-07-15,74.9632339478,124.1800003052,134.8392333984,13.7899999619
2013-07-16,75.2193374634,124.8899993896,134.3340454102,14.4200000763
2013-07-17,75.3578186035,123.3199996948,134.6788024902,13.7799997330
2013-07-18,74.4163360596,124.0100021362,135.4166259766,13.7700004578
2013-07-19,75.5931091309,125.1100006104,135.6571044922,12.5399999619
2013-07-22,75.7038650513,128.8399963379,135.9217987061,12.2899999619
2013-07-23,75.3855056763,129.7100067139,135.6330718994,12.6599998474
2013-07-24,74.4301910400,127.4800033569,135.1359100342,13.1800003052
2013-07-25,74.4024810791,128.6699981689,135.4646453857,12.9700002670
2013-07-26,74.8593902588,128.7799987793,135.6090393066,12.7200002670
2013-07-29,74.3125305176,128.4700012207,135.1920318604,13.3900003433
2013-07-30,74.2847976685,128.1199951172,135.1920318604,13.3900003433
2013-07-31,74.5547561646,127.9599990845,135.2882995605,13.4499998093
2013-08-01,73.1182479858,126.6100006104,136.8520050049,12.9399995804
2013-08-02,73.9232406616,126.3600006104,137.0844879150,11.9799995422
2013-08-05,73.3542098999,125.6999969482,136.8840332031,11.8400001526
2013-08-06,73.5693206787,123.9700012207,136.1062469482,12.7200002670
2013-08-07,74.1175765991,124.1500015259,135.6651458740,12.9799995422
2013-08-08,74.3188552856,126.8600006104,136.1623077393,12.7299995422
2013-08-09,74.4368362427,126.8600006104,135.7694549561,13.4099998474
2013-08-12,73.9301986694,129.1300048828,135.6090393066,12.8100004196
2013-08-13,72.8614501953,127.7399978638,136.0100555420,12.3100004196
2013-08-14,72.9725189209,129.0000000000,135.3123168945,13.0399999619
2013-08-15,71.9870376587,131.6900024414,133.4198760986,14.7299995422
2013-08-16,71.7372207642,132.5800018311,132.9787750244,14.3699998856
2013-08-19,71.1126556396,132.0099945068,132.1288146973,15.1000003815
2013-08-20,71.6608657837,132.4499969482,132.7783508301,14.9099998474
2013-08-21,70.8766174316,132.0700073242,131.9604034424,15.9399995804
2013-08-22,71.5983810425,132.8099975586,133.1632232666,14.7600002289
2013-08-23,72.3756790161,134.8999938965,133.6123504639,13.9799995422
2013-08-26,72.7365570068,135.4499969482,133.1151428223,14.9899997711
2013-08-27,73.6526336670,136.7500000000,130.9740600586,16.7700004578
2013-08-28,73.0557861328,136.7100067139,131.4391174316,16.4899997711
2013-08-29,73.6387329102,135.8699951172,131.6476593018,16.8099994659
2013-08-30,73.5554504395,134.6199951172,131.2306518555,17.0100002289
2013-09-03,72.5180435181,136.4199981689,131.8240814209,16.6100006104
2013-09-04,72.3579254150,134.6600036621,132.9146423340,15.8800001144
2013-09-05,71.3490295410,132.1999969482,133.0830688477,15.7700004578
2013-09-06,71.7038955688,134.1499938965,133.1472320557,15.8500003815
2013-09-09,71.7386322021,133.9100036621,134.4222717285,15.6300001144
2013-09-10,71.2376632690,131.7400054932,135.4166259766,14.5299997330
2013-09-11,71.8708877563,131.6999969482,135.8415985107,13.8199996948
2013-09-12,71.7734680176,127.6699981689,135.4807586670,14.2899999619
2013-09-13,72.0517959595,127.8199996948,135.7854309082,14.1599998474
2013-09-16,71.5717163086,126.4499969482,136.5713043213,14.3800001144
2013-09-17,72.1631469727,126.5000000000,137.1807708740,14.5299997330
2013-09-18,73.0537490845,132.0099945068,138.7685699463,13.5900001526
2013-09-19,72.6223678589,131.7500000000,138.5359191895,13.1599998474
2013-09-20,73.0050582886,127.9599990845,137.5673980713,13.1199998856
2013-09-23,73.5408782959,127.5500030518,136.9308166504,14.3100004196
2013-09-24,74.3340911865,127.6600036621,136.6084899902,14.0799999237
2013-09-25,74.4871215820,128.7899932861,136.2136077881,14.0100002289
2013-09-26,73.9652633667,127.7900009155,136.7373962402,14.0600004196
2013-09-27,74.1461868286,128.9700012207,136.1089019775,15.4600000381
2013-09-30,74.0348434448,128.1799926758,135.3836364746,16.6000003815
2013-10-01,73.8102340698,124.5899963379,136.4553375244,15.5399999619
2013-10-02,73.9218597412,127.0599975586,136.3264160156,16.6000003815
2013-10-03,73.8032608032,127.1800003052,135.0693969727,17.6700000763
2013-10-04,73.7474060059,126.5299987793,136.0927734375,16.7399997711
2013-10-07,74.0474166870,127.6399993896,134.9162902832,19.4099998474
2013-10-08,74.0683670044,127.4000015259,133.3449249268,20.3400001526
2013-10-09,73.4753341675,126.1100006104,133.4416351318,19.6000003815
2013-10-10,73.5939102173,124.2699966431,136.3183593750,16.4799995422
2013-10-11,73.5730056763,122.5999984741,137.1967315674,15.7200002670
2013-10-14,72.9800643921,122.8300018311,137.7447052002,16.0699996948
2013-10-15,72.9312133789,123.7300033569,136.7454223633,18.6599998474
2013-10-16,73.8451461792,123.5400009155,138.6552276611,14.7100000381
2013-10-17,74.5148239136,127.4199981689,139.5819091797,13.4799995422
2013-10-18,74.6753234863,126.8499984741,140.5247192383,13.0399999619
2013-10-21,74.4380874634,126.9800033569,140.5327606201,13.1599998474
2013-10-22,75.2682952881,129.3399963379,141.3466186523,13.3299999237
2013-10-23,75.5612792969,128.6900024414,140.6697540283,13.4200000763
2013-10-24,75.2682952881,129.8999938965,141.1371307373,13.1999998093
2013-10-25,75.5473556519,130.4600067139,141.7817840576,13.0900001526
2013-10-28,75.2892379761,130.5599975586,142.0073394775,13.3100004196
2013-10-29,75.3868942261,129.7700042725,142.7648162842,13.4099998474
2013-10-30,74.9334182739,129.6000061035,142.0557250977,13.6499996185
2013-10-31,75.0938644409,127.7399978638,141.6528167725,13.7500000000
2013-11-01,74.2810592651,126.9499969482,141.9912719727,13.2799997330
2013-11-04,74.3509521484,126.8099975586,142.4909057617,12.9300003052
2013-11-05,73.4626541138,126.5599975586,142.0396270752,13.2700004578
2013-11-06,73.4976196289,127.1999969482,142.7648162842,12.6700000763
2013-11-07,74.1201324463,126.1600036621,140.9598541260,13.9099998474
2013-11-08,72.3363723755,124.2799987793,142.8614959717,12.8999996185
2013-11-11,72.0635757446,123.8700027466,142.8857269287,12.5299997330
2013-11-12,72.3993606567,122.4499969482,142.5955810547,12.8199996948
2013-11-13,72.6651763916,122.8499984741,143.7398681641,12.5200004578
2013-11-14,73.1128463745,124.2699966431,144.4570312500,12.3699998856
2013-11-15,73.2597579956,124.3199996948,145.0855712891,12.1899995804
2013-11-18,73.7004623413,122.9000015259,144.5778961182,13.1000003815
2013-11-19,73.1408615112,122.9499969482,144.2636871338,13.3900003433
2013-11-20,71.8957138062,120.1200027466,143.8124389648,13.3999996185
2013-11-21,72.0146560669,119.9400024414,144.9728088379,12.6599998474
2013-11-22,72.6861267090,119.9199981689,145.6979675293,12.2600002289
2013-11-25,72.8959960938,120.4599990845,145.5529327393,12.7899999619
2013-11-26,73.1688232422,119.8199996948,145.5932464600,12.8100004196
2013-11-27,73.0429534912,119.4599990845,145.9477386475,12.9799995422
2013-11-29,73.0638885498,120.6999969482,145.8511047363,13.6999998093
2013-12-02,72.4956207275,117.5800018311,145.4723663330,14.2299995422
2013-12-03,72.7622222900,117.9599990845,144.8438262939,14.5500001907
2013-12-04,72.0676269531,119.9599990845,144.8276824951,14.6999998093
2013-12-05,71.8641662598,118.3000030518,144.1911468506,15.0799999237
2013-12-06,72.2079391479,118.5500030518,145.8027648926,13.7899999619
2013-12-09,72.3763351440,119.7200012207,146.1733551025,13.4899997711
2013-12-10,72.8955001831,121.8199996948,145.6496429443,13.9099998474
2013-12-11,72.3342361450,120.8600006104,144.0138702393,15.4200000763
2013-12-12,72.0605850220,118.2900009155,143.5384368896,15.5399999619
2013-12-13,72.4114532471,119.3799972534,143.5222930908,15.7600002289
2013-12-16,72.1448211670,119.6900024414,144.4167633057,16.0300006866
2013-12-17,72.4675369263,118.6500015259,143.9574432373,16.2099990845
2013-12-18,72.1027069092,117.6100006104,146.4151611328,13.8000001907
2013-12-19,72.0325393677,114.8199996948,146.2458496094,14.1499996185
2013-12-20,73.1410827637,115.9400024414,147.0966644287,13.7899999619
2013-12-23,72.7271499634,115.5699996948,147.8825378418,13.0399999619
2013-12-24,72.1448211670,116.0999984741,148.2066192627,12.4799995422
2013-12-26,71.8667755127,116.7399978638,148.9600372314,12.3299999237
2013-12-27,71.6626510620,117.1200027466,148.9519195557,12.4600000381
2013-12-30,72.1553649902,115.3899993896,148.9276733398,13.5600004196
2013-12-31,71.6978530884,116.1200027466,149.6324920654,13.7200002670
2014-01-02,71.9160690308,118.0000000000,148.1984863281,14.2299995422
2014-01-03,71.9160690308,119.2900009155,148.1741333008,13.7600002289
2014-01-06,72.2187423706,119.5000000000,147.7447357178,13.5500001907
2014-01-07,72.4017639160,118.8199996948,148.6521453857,12.9200000763
2014-01-08,72.2046737671,118.1200027466,148.6846160889,12.8699998856
2014-01-09,72.6269378662,118.4599990845,148.7817687988,12.8900003433
2014-01-10,73.4927673340,120.2600021362,149.1869049072,12.1400003433
2014-01-13,73.8587875366,121.0199966431,147.2019348145,13.2799997330
2014-01-14,73.5208663940,119.8899993896,148.8061523438,12.2799997330
2014-01-15,73.4434585571,119.6600036621,149.6082000732,12.2799997330
2014-01-16,73.9362258911,119.7900009155,149.4136810303,12.5299997330
2014-01-17,74.2459487915,120.9300003052,148.7817687988,12.4399995804
2014-01-21,74.3022232056,119.6999969482,149.2192840576,12.8699998856
2014-01-22,74.1191940308,119.1900024414,149.3164825439,12.8400001526
2014-01-23,75.1679840088,121.7900009155,148.0931549072,13.7700004578
2014-01-24,75.6537017822,122.2900009155,144.9334106445,18.1399993896
2014-01-27,75.1257629395,120.9599990845,144.2205047607,17.4200000763
2014-01-28,75.3087692261,120.9499969482,145.0792846680,15.8000001907
2014-01-29,75.9282379150,122.4700012207,143.6858215332,17.3500003815
2014-01-30,75.7099838257,119.7699966431,145.2089080811,17.2900009155
2014-01-31,76.2168350220,120.0899963379,144.3582000732,18.4099998474
2014-02-03,77.1454772949,121.3199996948,141.1094055176,21.4400005341
2014-02-04,76.3269042969,120.9899978638,142.0977783203,19.1100006104
2014-02-05,75.6211776733,121.2900009155,141.9195404053,19.9500007629
2014-02-06,75.2965850830,121.2399978638,143.7910461426,17.2299995422
2014-02-07,75.3600997925,122.1699981689,145.5734252930,15.2899999619
2014-02-10,75.5718154907,122.9199981689,145.8408203125,15.2600002289
2014-02-11,75.1342773438,124.3600006104,147.4369049072,14.5100002289
2014-02-12,74.7461624146,124.4300003052,147.5098114014,14.3000001907
2014-02-13,75.1695785522,125.4899978638,148.2714233398,14.1400003433
2014-02-14,75.2119216919,127.1500015259,149.0896453857,13.5699996948
2014-02-18,75.3812408447,127.4000015259,149.2679443359,13.8699998856
2014-02-19,75.0637512207,126.2699966431,148.2795104980,15.5000000000
2014-02-20,74.8802185059,127.5999984741,149.1544647217,14.7899999619
2014-02-21,75.2753753662,127.5800018311,148.9843597412,14.6800003052
2014-02-24,75.0848464966,128.9900054932,149.8107299805,14.2299995422
2014-02-25,75.7552413940,129.2100067139,149.7540283203,13.6700000763
2014-02-26,76.1575241089,128.1100006104,149.7621765137,14.3500003815
2014-02-27,76.5738601685,128.1999969482,150.5480194092,14.0399999619
2014-02-28,76.6161956787,127.6200027466,150.9287261963,14.0000000000
2014-03-03,77.1276550293,130.2899932861,149.8674468994,16.0000000000
2014-03-04,75.9674987793,128.6799926758,151.9739532471,14.1000003815
2014-03-05,76.1302413940,128.8899993896,152.1116180420,13.8900003433
2014-03-06,75.3804168701,130.1699981689,152.4599914551,14.2100000381
2014-03-07,74.9064407349,129.0899963379,152.5248565674,14.1099996567
2014-03-10,75.0125503540,129.1300048828,152.4438171387,14.1999998093
2014-03-11,75.2106170654,129.8600006104,151.6903381348,14.8000001907
2014-03-12,75.7340927124,131.7599945068,151.7308959961,14.4700002670
2014-03-13,76.7527008057,132.2100067139,150.0295104980,16.2199993134
2014-03-14,76.7668991089,133.1000061035,149.6082000732,17.8199996948
2014-03-17,76.1938781738,131.6399993896,150.9611816406,15.6400003433
2014-03-18,76.4697723389,130.6199951172,152.0387268066,14.5200004578
2014-03-19,75.8755722046,128.0899963379,151.2285614014,15.1199998856
2014-03-20,75.7411422729,127.8600006104,152.1116180420,14.5200004578
2014-03-21,76.5617523193,128.4700012207,151.5216827393,15.0000000000
2014-03-24,77.1064147949,126.1800003052,150.8950958252,15.0900001526
2014-03-25,76.8164291382,126.4100036621,151.6111907959,14.0200004578
2014-03-26,77.4176864624,125.4100036621,150.5207519531,14.9300003052
2014-03-27,77.8067779541,124.5899963379,150.2034454346,14.6199998856
2014-03-28,77.3682098389,124.5599975586,150.9439392090,14.4099998474
2014-03-31,77.1771774292,123.6100006104,152.1807861328,13.8800001144
2014-04-01,76.5175933838,123.3899993896,153.1898498535,13.1000003815
2014-04-02,76.0778808594,124.3199996948,153.7025299072,13.0900001526
2014-04-03,76.4112014771,123.9199981689,153.4991302490,13.3699998856
2014-04-04,76.9218826294,125.5699996948,151.6844024658,13.9600000381
2014-04-07,77.3828582764,124.9100036621,150.0081481934,15.5699996948
2014-04-08,77.5672607422,126.0899963379,150.6265258789,14.8900003433
2014-04-09,77.1842727661,126.3199996948,152.2458801270,13.8199996948
2014-04-10,77.9005737305,127.0100021362,149.0478210449,15.8900003433
2014-04-11,78.5318450928,126.9300003052,147.7051239014,17.0300006866
2014-04-14,78.3261260986,127.8499984741,148.8688354492,16.1100006104
2014-04-15,78.8154983521,125.4899978638,149.8941497803,15.6099996567
2014-04-16,78.9147796631,125.5400009155,151.4647369385,14.1800003052
2014-04-17,78.0495452881,124.7500000000,151.6763153076,13.3599996567
2014-04-21,77.9856719971,124.2399978638,152.2052154541,13.2500000000
2014-04-22,78.2481155396,123.7799987793,152.8969116211,13.1899995804
2014-04-23,78.6949157715,123.7600021362,152.5389251709,13.2700004578
2014-04-24,78.8438720703,124.5599975586,152.8481292725,13.3199996948
2014-04-25,78.9572830200,125.4300003052,151.5948486328,14.0600004196
2014-04-28,78.5742874146,124.8799972534,152.0750274658,13.9700002670
2014-04-29,78.4679870605,124.8600006104,152.7829589844,13.7100000381
2014-04-30,78.7941970825,124.2200012207,153.2386932373,13.4099998474
2014-05-01,79.6394729614,123.8000030518,153.2549438477,13.2500000000
2014-05-02,80.1300506592,125.0599975586,153.0352630615,12.9099998474
2014-05-05,79.6466522217,126.2200012207,153.3281860352,13.2899999619
2014-05-06,79.9665298462,125.9800033569,151.9936676025,13.8000001907
2014-05-07,79.6821975708,124.1699981689,152.8887939453,13.3999996185
2014-05-08,79.3409271240,124.1699981689,152.7259979248,13.4300003052
2014-05-09,79.0849609375,124.0999984741,152.9539489746,12.9200000763
2014-05-12,78.7649993896,124.9400024414,154.4430541992,12.2299995422
2014-05-13,79.4475631714,124.5999984741,154.5814666748,12.1300001144
2014-05-14,80.3077545166,125.8099975586,153.8490295410,12.1700000763
2014-05-15,80.9476242065,124.7699966431,152.4982147217,13.1700000763
2014-05-16,80.7201385498,124.5000000000,153.0270996094,12.4399995804
2014-05-19,80.1229324341,124.5800018311,153.5886230469,12.4200000763
2014-05-20,80.3006744385,124.6900024414,152.6202392578,12.9600000381
2014-05-21,79.8101501465,124.3899993896,153.9059753418,11.9099998474
2014-05-22,79.6963806152,124.6699981689,154.2803039551,12.0299997330
2014-05-23,80.1229324341,124.5100021362,154.8987884521,11.3599996567
2014-05-27,80.5921707153,121.8499984741,155.8508911133,11.5100002289
2014-05-28,81.5874786377,121.1999969482,155.7369384766,11.6800003052
2014-05-29,81.1538619995,120.9400024414,156.5425872803,11.5699996948
2014-05-30,81.1182479858,120.4300003052,156.7948303223,11.3999996185
2014-06-02,80.5152206421,119.6999969482,156.9738159180,11.5799999237
2014-06-03,79.5245285034,120.0100021362,156.8925170898,11.8699998856
2014-06-04,79.5031204224,119.7600021362,157.2098693848,12.0799999237
2014-06-05,79.5387649536,120.6600036621,158.2352294922,11.6800003052
2014-06-06,79.5387649536,120.6100006104,158.9919738770,10.7299995422
2014-06-09,79.4246749878,120.6500015259,159.1547393799,11.1499996185
2014-06-10,79.1324539185,121.3899993896,159.1710205078,10.9899997711
2014-06-11,79.2749786377,121.4100036621,158.6176147461,11.6000003815
2014-06-12,79.9806823730,122.6399993896,157.4946594238,12.5600004196
2014-06-13,79.9379272461,122.9599990845,157.9747772217,12.1800003052
2014-06-16,80.1374969482,122.4199981689,158.1049652100,12.6499996185
2014-06-17,79.5031204224,122.2799987793,158.5444030762,12.0600004196
2014-06-18,80.1160964966,122.6699981689,159.7080688477,10.6099996567
2014-06-19,79.0897064209,126.9400024414,159.8871002197,10.6199998856
2014-06-20,79.6884689331,126.5000000000,160.2117614746,10.8500003815
2014-06-23,79.4389648438,126.8499984741,160.1626434326,10.9799995422
2014-06-24,80.2444000244,126.9800033569,159.1977996826,12.1300001144
2014-06-25,80.4511337280,126.9899978638,159.9173736572,11.5900001526
2014-06-26,80.8360061646,126.7300033569,159.8028564453,11.6300001144
2014-06-27,80.7148361206,126.6600036621,160.1136016846,11.2600002289
2014-06-30,80.9144210815,128.0399932861,160.0318145752,11.5699996948
2014-07-01,80.2369232178,127.6999969482,161.1029968262,11.1499996185
2014-07-02,79.3794403076,127.6999969482,161.2664337158,10.8199996948
2014-07-03,79.0935363770,127.1600036621,162.0596618652,10.3199996948
2014-07-07,79.6723937988,127.0199966431,161.4954071045,11.3299999237
2014-07-08,80.5656814575,127.0699996948,160.4570159912,11.9799995422
2014-07-09,80.6300125122,127.8399963379,161.1764984131,11.6499996185
2014-07-10,80.6514663696,128.5399932861,160.5387268066,12.5900001526
2014-07-11,81.1659698486,128.7799987793,160.7595520020,12.0799999237
2014-07-14,80.8158264160,125.7200012207,161.5690307617,11.8199996948
2014-07-15,80.6514663696,124.5299987793,161.2664337158,11.9600000381
2014-07-16,81.0802154541,124.9700012207,161.8633270264,11.0000000000
2014-07-17,82.1021118164,127.0899963379,160.0236358643,14.5399999619
2014-07-18,81.8376617432,126.1299972534,161.6590118408,12.0600004196
2014-07-21,82.2449951172,126.3399963379,161.3564147949,12.8100004196
2014-07-22,82.4165115356,125.7399978638,162.0596618652,12.2399997711
2014-07-23,82.3093795776,125.6200027466,162.4193878174,11.5200004578
2014-07-24,81.6947860718,124.3499984741,162.4276123047,11.8400001526
2014-07-25,82.6595153809,125.7900009155,161.6671142578,12.6899995804
2014-07-28,82.5451736450,125.5800018311,161.7325439453,12.5600004196
2014-07-29,82.8452987671,125.1999969482,161.0375213623,13.2799997330
2014-07-30,81.6947860718,124.8300018311,161.0620574951,13.3299999237
2014-07-31,81.4517974854,123.3899993896,157.8813629150,16.9500007629
2014-08-01,82.0823059082,124.3799972534,157.3989257812,17.0300006866
2014-08-04,81.8673706055,123.9899978638,158.5355072021,15.1199998856
2014-08-05,82.1324996948,123.8700027466,156.9983215332,16.8700008392
2014-08-06,82.1826019287,125.6699981689,157.0473937988,16.3700008392
2014-08-07,82.9492492676,126.1800003052,156.1970214844,16.6599998474
2014-08-08,82.7701721191,126.1900024414,158.0040283203,15.7700004578
2014-08-11,82.7630081177,125.9599990845,158.4618835449,14.2299995422
2014-08-12,82.2255706787,125.9899978638,158.2411499023,14.1300001144
2014-08-13,82.7630081177,126.1999969482,159.3123016357,12.8999996185
2014-08-14,83.4293975830,126.3099975586,160.0645294189,12.4200000763
2014-08-15,84.3393096924,125.4800033569,160.0318145752,13.1499996185
2014-08-18,83.5010299683,124.9599990845,161.3727874756,12.3199996948
2014-08-19,83.2430572510,124.6800003052,162.2149505615,12.2100000381
2014-08-20,83.1068801880,124.2200012207,162.6483306885,11.7799997330
2014-08-21,83.5726318359,122.8799972534,163.1225738525,11.7600002289
2014-08-22,84.0383682251,123.1900024414,162.8690948486,11.4700002670
2014-08-25,84.3536300659,122.7399978638,163.6949768066,11.6999998093
2014-08-26,84.0813217163,123.3499984741,163.8012084961,11.6300001144
2014-08-27,84.7978439331,123.3199996948,163.7357788086,11.7799997330
2014-08-28,85.2421264648,124.0000000000,163.6458892822,12.0500001907
2014-08-29,85.2994079590,123.8600006104,164.1119384766,12.0900001526
2014-09-02,83.8279266357,121.6500015259,164.0301513672,12.2500000000
2014-09-03,84.2947387695,122.1500015259,163.9402313232,12.3599996567
2014-09-04,83.2677841187,121.4800033569,163.7031250000,12.6400003433
2014-09-05,83.1098632812,122.0599975586,164.4389495850,12.0900001526
2014-09-08,83.1456909180,120.7300033569,164.0138397217,12.6599998474
2014-09-09,83.0810623169,120.8700027466,162.9754180908,13.5000000000
2014-09-10,82.5568695068,120.2600021362,163.5886383057,12.8800001144
2014-09-11,82.2839584351,119.4700012207,163.7767181396,12.8000001907
2014-09-12,81.4221954346,118.3799972534,162.8200225830,13.3100004196
2014-09-15,81.5443115234,118.6399993896,162.6974029541,14.1199998856
2014-09-16,81.2139205933,118.8300018311,163.9238739014,12.7299995422
2014-09-17,81.0056838989,117.5400009155,164.1446685791,12.6499996185
2014-09-18,81.2641983032,117.7799987793,165.0195465088,12.0299997330
2014-09-19,82.2983245850,117.0899963379,164.8708648682,12.1099996567
2014-09-22,82.3989105225,116.8499984741,163.5975799561,13.6899995804
2014-09-23,82.9087371826,117.5999984741,162.6610565186,14.9300003052
2014-09-24,82.4490966797,117.0500030518,163.9343719482,13.2700004578
2014-09-25,83.4257812500,117.3899993896,161.2891387939,15.6400003433
2014-09-26,83.3037490845,117.0599975586,162.5707244873,14.8500003815
2014-09-29,83.9715957642,117.0299987793,162.2749481201,15.9799995422
2014-09-30,83.4976425171,116.2099990845,161.8478240967,16.3099994659
2014-10-01,85.1166915894,116.7699966431,159.6544952393,16.7099990845
2014-10-02,84.3751983643,116.7399978638,159.6790771484,16.1599998474
2014-10-03,84.7351379395,114.6100006104,161.4369964600,14.5500001907
2014-10-06,84.7855529785,116.0299987793,161.2480926514,15.4600000381
2014-10-07,85.9302139282,116.3600006104,158.7590484619,17.2000007629
2014-10-08,85.9518203735,117.4700012207,161.5356292725,15.1099996567
2014-10-09,85.5774765015,117.6399993896,158.3318939209,18.7600002289
2014-10-10,86.4269790649,117.5899963379,156.5246276855,21.2399997711
2014-10-13,86.9525299072,118.5199966431,153.9533843994,24.6399993896
2014-10-14,87.5212936401,118.5899963379,154.1916351318,22.7900009155
2014-10-15,88.2124023438,118.9899978638,153.1483154297,25.2700004578
2014-10-16,87.6508941650,119.2200012207,153.0168762207,25.2000007629
2014-10-17,87.1613235474,118.9899978638,154.8242034912,21.9899997711
2014-10-20,87.4780426025,119.8000030518,156.3274688721,18.5699996948
2014-10-21,86.7797241211,120.0199966431,159.4244537354,16.0799999237
2014-10-22,86.8733367920,119.3399963379,158.2908020020,17.8700008392
2014-10-23,86.1029968262,118.5199966431,160.1308898926,16.5300006866
2014-10-24,86.1893920898,118.3499984741,161.3631439209,16.1100006104
2014-10-27,86.3478164673,118.0599975586,161.1413574219,16.0400009155
2014-10-28,85.8078308105,118.0999984741,162.9896697998,14.3900003433
2014-10-29,86.0022583008,116.4100036621,162.7432403564,15.1499996185
2014-10-30,86.0742340088,115.1900024414,163.7865447998,14.5200004578
2014-10-31,85.8510665894,112.6600036621,165.6594390869,14.0299997330
2014-11-03,85.8510742188,112.1500015259,165.7498474121,14.7299995422
2014-11-04,86.1180648804,112.2200012207,165.1747436523,14.8900003433
2014-11-05,85.9953765869,109.7900009155,166.2180633545,14.1700000763
2014-11-06,85.4397125244,109.8799972534,166.8834686279,13.6700000763
2014-11-07,86.4212188721,112.9700012207,167.0395355225,13.1199998856
2014-11-10,85.6273651123,110.4599990845,167.5652923584,12.6700000763
2014-11-11,85.6850662231,112.0400009155,167.7295989990,12.9200000763
2014-11-12,85.6129074097,111.5000000000,167.5489044189,13.0200004578
2014-11-13,85.8149795532,111.6699981689,167.7378234863,13.7899999619
2014-11-14,86.2335205078,114.4700012207,167.7788543701,13.3100004196
2014-11-17,86.0170135498,114.0500030518,167.8856658936,13.9899997711
2014-11-18,86.2551574707,115.0500030518,168.8549652100,13.8599996567
2014-11-19,85.7067337036,113.6800003052,168.5838928223,13.9600000381
2014-11-20,86.1541748047,114.8600006104,168.8796691895,13.5799999237
2014-11-21,86.6737670898,115.3899993896,169.7832794189,12.8999996185
2014-11-24,86.7459106445,115.1100006104,170.2597045898,12.6199998856
2014-11-25,87.4675750732,115.3799972534,170.1364898682,12.2500000000
2014-11-26,87.7057800293,115.1600036621,170.5719146729,12.0699996948
2014-11-28,88.3985671997,112.1100006104,170.2104644775,13.3299999237
2014-12-01,87.8828735352,116.5800018311,169.0275115967,14.1599998474
2014-12-02,87.0293502808,115.1399993896,170.1200408936,12.8500003815
